time,lat,lon,NO2,name,hpbl,press,rh,tmp,wspd,dpt,ndvi,omi_no2,pd,rd
20190313,21.0491,105.8831,74.358225,NVC,322.6617737,101249.1797,84.63847351,22.51475143,4.943544388,19.61348438,0.098759424,,27.72258759,1828.877441
20190314,21.0491,105.8831,52.01100833,NVC,329.0397034,101626.7969,77.83229828,21.69290543,4.050325394,17.48207813,0.098759424,,27.72258759,1828.877441
20190315,21.0491,105.8831,34.54174583,NVC,324.1484375,101916.1563,69.19128418,20.56124878,2.48766923,14.51264063,0.098759424,,27.72258759,1828.877441
20190316,21.0491,105.8831,33.61659167,NVC,476.7677002,101667.7188,69.64490509,22.4185009,3.35318923,16.20784375,0.098759424,,27.72258759,1828.877441
20190317,21.0491,105.8831,22.15833333,NVC,525.8227539,101514.7813,73.46738434,22.67576599,3.790333748,17.2501875,0.098759424,,27.72258759,1828.877441
20190318,21.0491,105.8831,21.34362917,NVC,468.0642395,101272.4531,78.49402618,22.67177963,4.464253902,18.39229688,0.098759424,,27.72258759,1828.877441
20190319,21.0491,105.8831,29.7991125,NVC,507.0824585,100951.5156,76.47276306,23.90293694,6.073432922,18.9518125,0.098759424,,27.72258759,1828.877441
20190320,21.0491,105.8831,37.39204167,NVC,443.5796814,100747.9844,71.67125702,25.46123505,6.026131153,19.33157813,0.098759424,,27.72258759,1828.877441
20190321,21.0491,105.8831,33.56024583,NVC,447.8329163,100614.6797,66.93554688,27.33335876,4.328615189,19.85407813,0.098759424,9.28E-05,27.72258759,1828.877441
20190322,21.0491,105.8831,38.23035833,NVC,306.5713196,100843.2813,72.49326324,26.28728104,3.95565629,19.91945313,0.098759424,,27.72258759,1828.877441
20190323,21.0491,105.8831,31.56653333,NVC,590.2922363,101701.1875,57.49411392,20.37306213,5.718096256,11.62159375,0.098759424,,27.72258759,1828.877441
20190324,21.0491,105.8831,33.69110417,NVC,501.5915527,101630.5,61.01434326,19.86621857,2.724719286,11.83232813,0.098759424,,27.72258759,1828.877441
20190325,21.0491,105.8831,30.86077083,NVC,354.075531,101509.75,68.04698944,21.71770287,3.301194429,15.28739063,0.098759424,6.86E-05,27.72258759,1828.877441
20190326,21.0491,105.8831,35.79940455,NVC,448.6610107,101382.8438,72.95064545,23.70831299,4.942324638,17.95940625,0.098759424,,27.72258759,1828.877441
20190327,21.0491,105.8831,39.46639167,NVC,505.8430786,101144.0781,76.19085693,24.46532822,6.237135887,19.42865625,0.098759424,,27.72258759,1828.877441
20190328,21.0491,105.8831,40.345275,NVC,451.9914551,100711.2734,75.83320618,25.88670158,4.614673615,20.79360938,0.098759424,,27.72258759,1828.877441
20190408,21.0491,105.8831,26.33777273,NVC,622.2269287,100534.8359,72.04733276,27.93951416,5.816479206,21.56617188,0.363704085,,27.72258759,1828.877441
20190409,21.0491,105.8831,26.52127917,NVC,685.8851318,100546.7422,66.04323578,29.27457809,5.074075222,21.17817188,0.363704085,,27.72258759,1828.877441
20190410,21.0491,105.8831,21.80296667,NVC,529.6923828,100549,63.66901398,29.63331223,4.86347723,20.96329688,0.363704085,,27.72258759,1828.877441
20190411,21.0491,105.8831,20.73549167,NVC,484.0286255,100626.1328,71.88111877,27.72190666,4.272657871,21.31692188,0.363704085,,27.72258759,1828.877441
20190412,21.0491,105.8831,17.427125,NVC,331.9306641,100830.8359,76.63335419,25.35634232,4.433377266,20.74482813,0.363704085,,27.72258759,1828.877441
20190413,21.0491,105.8831,12.825175,NVC,497.8902893,100819.5078,76.98466492,26.41120338,5.134428024,21.489875,0.363704085,,27.72258759,1828.877441
20190414,21.0491,105.8831,12.76784167,NVC,356.605835,100967.2578,81.55737305,25.70406151,4.31862545,22.01403125,0.363704085,,27.72258759,1828.877441
20190415,21.0491,105.8831,23.4699125,NVC,277.323822,101121.6797,82.05189514,23.08587456,3.072867632,19.62771875,0.363704085,,27.72258759,1828.877441
20190416,21.0491,105.8831,22.48265417,NVC,407.0253296,101055.4219,80.76991272,25.09323502,1.692147613,21.29189063,0.363704085,,27.72258759,1828.877441
20190417,21.0491,105.8831,37.92055,NVC,500.7675781,100692.8672,72.95983124,26.8081398,5.549321175,20.98823438,0.363704085,,27.72258759,1828.877441
20190418,21.0491,105.8831,28.07879167,NVC,646.1071777,100191.8281,68.5585556,29.53770256,5.631845474,21.57809375,0.363704085,,27.72258759,1828.877441
20190419,21.0491,105.8831,45.04529167,NVC,654.0073853,100028.0938,46.88469315,33.64243698,4.035980701,18.84695313,0.363704085,7.19E-05,27.72258759,1828.877441
20190420,21.0491,105.8831,45.51422917,NVC,693.9854126,99956.4375,44.29697418,34.27186203,4.112560272,18.820125,0.363704085,6.43E-05,27.72258759,1828.877441
20190421,21.0491,105.8831,29.38429583,NVC,689.6031494,100137.2578,57.27093887,32.58974838,4.154611588,21.876,0.363704085,,27.72258759,1828.877441
20190422,21.0491,105.8831,53.09782083,NVC,694.9052734,100279.3516,63.24412155,31.32067299,5.550195694,22.6103125,0.363704085,7.03E-05,27.72258759,1828.877441
20190423,21.0491,105.8831,36.5476125,NVC,678.1835327,100462.6563,66.28829956,30.70095444,5.814957142,22.95660938,0.363704085,,27.72258759,1828.877441
20190424,21.0491,105.8831,49.24319167,NVC,742.5027466,100376.2734,60.17320251,31.88557816,6.845128059,21.97229688,0.363704085,0.000115512,27.72258759,1828.877441
20190425,21.0491,105.8831,37.1110625,NVC,751.5844116,100356.625,57.97063065,31.7183609,4.584201813,21.45954688,0.363704085,,27.72258759,1828.877441
20190426,21.0491,105.8831,32.654275,NVC,520.6481323,100432.5469,64.52220917,29.30901337,6.003729343,21.32509375,0.363704085,,27.72258759,1828.877441
20190427,21.0491,105.8831,34.01464583,NVC,520.2489014,100630.5156,75.9941864,26.69898415,7.379477501,21.62504688,0.363704085,,27.72258759,1828.877441
20190428,21.0491,105.8831,32.48454583,NVC,457.4102173,100641.2266,78.7675705,26.96237373,5.899528503,22.48567188,0.363704085,,27.72258759,1828.877441
20190429,21.0491,105.8831,37.11625833,NVC,596.8987427,100407.375,70.04891968,29.48434448,4.897890568,22.61790625,0.363704085,,27.72258759,1828.877441
20190430,21.0491,105.8831,46.05566667,NVC,748.0378418,100644.3828,74.149086,27.26617241,3.996471405,21.76173438,0.363704085,,27.72258759,1828.877441
20190501,21.0491,105.8831,38.04143333,NVC,620.5980835,100786.0625,59.11208344,26.60690498,3.554965258,17.46757813,0.368719414,,27.72258759,1828.877441
20190502,21.0491,105.8831,52.07172917,NVC,509.8209839,100868,61.54959869,26.8918457,3.968280077,18.37907813,0.368719414,,27.72258759,1828.877441
20190503,21.0491,105.8831,50.0964625,NVC,418.8551025,101061.9219,77.18632507,24.57634354,4.032846451,20.15457813,0.368719414,,27.72258759,1828.877441
20190504,21.0491,105.8831,31.66984583,NVC,363.0167847,100817.9063,83.2798996,24.71210861,5.074838638,21.46259375,0.368719414,,27.72258759,1828.877441
20190505,21.0491,105.8831,38.7666875,NVC,379.4061584,100361.9922,83.05278015,26.07487488,5.17343235,22.62746875,0.368719414,,27.72258759,1828.877441
20190506,21.0491,105.8831,47.733475,NVC,382.0941772,100281.6094,83.75694275,26.66231155,3.744585514,23.41504688,0.368719414,,27.72258759,1828.877441
20190507,21.0491,105.8831,44.43179167,NVC,398.9747925,100466.1719,80.40300751,25.38193703,4.036141396,21.59004688,0.368719414,,27.72258759,1828.877441
20190508,21.0491,105.8831,29.7026875,NVC,524.8501587,100570.8281,70.48797607,26.16951561,4.492425442,20.04723438,0.368719414,,27.72258759,1828.877441
20190509,21.0491,105.8831,30.1919875,NVC,562.3674927,100652.1719,69.91598511,26.2020607,2.826291561,20.03101563,0.368719414,,27.72258759,1828.877441
20190510,21.0491,105.8831,33.85790833,NVC,562.085022,100749.0547,68.85321045,27.24953079,3.452879906,20.65775,0.368719414,,27.72258759,1828.877441
20190511,21.0491,105.8831,43.8922,NVC,537.8626709,100723.4531,75.94657898,26.82476616,4.576464653,21.83301563,0.368719414,,27.72258759,1828.877441
20190512,21.0491,105.8831,37.54025833,NVC,512.6749878,100661.2422,77.30644226,26.81998444,5.1637187,22.09573438,0.368719414,,27.72258759,1828.877441
20190513,21.0491,105.8831,33.909175,NVC,505.5112915,100604.0859,78.6951828,26.56084442,5.188735008,22.17545313,0.368719414,,27.72258759,1828.877441
20190514,21.0491,105.8831,35.302275,NVC,616.4863281,100435.3594,75.2512207,27.58951569,4.951554775,22.39710938,0.368719414,,27.72258759,1828.877441
20190515,21.0491,105.8831,41.98785417,NVC,627.0427856,100293.2422,72.55082703,29.45237732,5.250229359,23.42603125,0.368719414,0.0001159,27.72258759,1828.877441
20190516,21.0491,105.8831,47.575875,NVC,665.5354614,100058.3203,65.6137085,31.58068848,4.746736526,23.628,0.368719414,,27.72258759,1828.877441
20190517,21.0491,105.8831,49.42495417,NVC,740.2095947,99852.83594,51.76676559,34.82420349,4.619630337,22.85379688,0.368719414,6.60E-05,27.72258759,1828.877441
20190518,21.0491,105.8831,52.82729583,NVC,1032.151245,99794.8125,42.06861496,36.42842102,4.424228668,20.62210938,0.368719414,7.58E-05,27.72258759,1828.877441
20190519,21.0491,105.8831,54.2443375,NVC,702.1233521,100008.5313,44.20347977,36.20570374,3.101155758,20.76579688,0.368719414,9.36E-05,27.72258759,1828.877441
